id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
27992316,https://www.airbnb.com/rooms/27992316,Boston guest suite,Brighton,2135,United States,42.34117060542529,-71.15136610623388,Entire home/apt,3,$100.00,98,10,10,10,10,9,10
28004389,https://www.airbnb.com/rooms/28004389,Modern Studio near Fenway +Pool and Fitness Center,Jamaica Plain,2130,United States,42.32829836816138,-71.11100901235052,Entire home/apt,3,$249.00,100,10,10,10,10,10,8
28011742,https://www.airbnb.com/rooms/28011742,Bunker Hill Monument at your step! Penthouse unit!,Charlestown,2129,United States,42.37725616551359,-71.06155388348343,Entire home/apt,2,$125.00,100,10,10,10,10,10,10
28012051,https://www.airbnb.com/rooms/28012051,1 Private Bedroom close  Fenway & Downtown Boston,Jamaica Plain,2130,United States,42.32564188061573,-71.10462198196066,Private room,5,$60.00,90,9,10,10,10,10,9
28012569,https://www.airbnb.com/rooms/28012569,Lavish 1 Bed Condo near Fenway!,Back Bay,2116,United States,42.346455891966656,-71.07793385889524,Entire home/apt,3,$999.00,,,,,,,
28014596,https://www.airbnb.com/rooms/28014596,#B102 Boston Private room (Full size ) Boston,Dorchester,2122,United States,42.29685416758444,-71.06177005863702,Private room,2,$85.00,80,9,7,10,10,7,7
28025180,https://www.airbnb.com/rooms/28025180,WELL LOCATED APT by BU! 2Beds/1Bath+ 1 Parking!,Brighton,2134,United States,42.346259852717246,-71.13609680056108,Entire home/apt,8,$228.00,83,9,8,10,9,9,9
28027356,https://www.airbnb.com/rooms/28027356,CLOSE TO BOSTON UNIVERSITY 2Beds/1 Bath+1Parking,Allston,2134,United States,42.34669385930839,-71.13538051854293,Entire home/apt,6,$228.00,92,9,9,10,10,9,9
28027802,https://www.airbnb.com/rooms/28027802,Boston’s Charlestown Charm - parking space!,Charlestown,2129,United States,42.377359712417494,-71.06020020405994,Entire home/apt,4,$350.00,100,10,9,10,10,9,9
28027835,https://www.airbnb.com/rooms/28027835,Large One Bedroom by Charles River Park/ MGH,West End,2114,United States,42.3656256265096,-71.06966660160444,Entire home/apt,2,$220.00,,,,,,,
28030374,https://www.airbnb.com/rooms/28030374,Modern & Bright Private Room | Harvard/MIT/BU,Allston,2134,United States,42.36278858791927,-71.13037285493058,Private room,2,$100.00,100,10,10,10,10,10,10
28033271,https://www.airbnb.com/rooms/28033271,"Private Bed/Bath/Entrance, next to Train Station!",Dorchester,2125,United States,42.310404915022154,-71.05391788175933,Private room,3,$75.00,98,10,10,10,10,10,10
28033510,https://www.airbnb.com/rooms/28033510,Warm & Private Stay in Brighton/Bos w/FREE parking,Brighton,2135,United States,42.34406258139324,-71.14837020039825,Private room,2,$68.00,98,10,10,10,10,10,10
28036142,https://www.airbnb.com/rooms/28036142,Bina’s Home away from home 6,Mattapan,2126,United States,42.278443298564426,-71.08577315422268,Private room,2,$60.00,95,10,10,9,10,10,10
28044895,https://www.airbnb.com/rooms/28044895,Cozy room near Dudley Square!,Roxbury,2119,United States,42.322325111903254,-71.08574390247014,Private room,2,$85.00,98,10,10,10,10,9,10
28045232,https://www.airbnb.com/rooms/28045232,Classic Boston 3BR sleeps 8. Location❗️,Back Bay,2116,United States,42.34957919407655,-71.0711232233811,Entire home/apt,8,$150.00,93,9,10,10,10,10,9
28048288,https://www.airbnb.com/rooms/28048288,★Walk Everywhere★Brand New Renovation★Full Luxury★,Beacon Hill,2108,United States,42.35736243276117,-71.07055256926145,Entire home/apt,5,$499.00,90,9,10,10,10,10,9
28070780,https://www.airbnb.com/rooms/28070780,Private Modern South Boston Room w/ City Views,South Boston,2127,United States,42.33327655646048,-71.04675450719725,Private room,2,$125.00,100,10,10,10,10,10,10
28071995,https://www.airbnb.com/rooms/28071995,Lower Mills Guest Suite,Mattapan,2126,United States,42.275649462562235,-71.07742985074124,Entire home/apt,4,$85.00,100,10,10,10,10,10,10
28073287,https://www.airbnb.com/rooms/28073287,1 Private Bedroom Close Fenway & Downtown boston,Jamaica Plain,2130,United States,42.32559476499595,-71.10544095180953,Private room,4,$55.00,93,10,9,10,10,10,9
28073743,https://www.airbnb.com/rooms/28073743,Boston Multi-unit building,Jamaica Plain,2130,United States,42.32876659617011,-71.1121731937641,Shared room,1,$50.00,90,9,10,10,9,10,10
28076840,https://www.airbnb.com/rooms/28076840,Beautiful modern Boston apartment,South Boston,2127,United States,42.337339344774044,-71.04116308803466,Entire home/apt,2,$140.00,100,10,9,10,10,10,9
28076902,https://www.airbnb.com/rooms/28076902,2 bedroom in the heart of Back Bay & Copley,Back Bay,2116,United States,42.346159822818684,-71.07838359713367,Entire home/apt,5,$309.00,75,8,8,6,7,8,8
28078022,https://www.airbnb.com/rooms/28078022,Maverick St. R&R,East Boston,2128,United States,42.36967971941997,-71.04073958502836,Private room,4,$89.00,99,10,10,10,10,10,10
28091817,https://www.airbnb.com/rooms/28091817,Hynes Conv. Fenway Berklee Heart of City Room A,Back Bay,2115,United States,42.34787209156365,-71.08482893565699,Private room,2,$102.00,95,10,10,10,10,10,10
28099312,https://www.airbnb.com/rooms/28099312,Copley Condos 1BD,Back Bay,2116,United States,42.346183276328034,-71.07901574909415,Entire home/apt,3,$239.00,83,9,10,8,8,9,8
28099935,https://www.airbnb.com/rooms/28099935,Renovated Spacious Apartment In The South End,South End,2116,United States,42.34639849381311,-71.07666676141896,Entire home/apt,4,$275.00,100,10,10,10,10,10,9
28104387,https://www.airbnb.com/rooms/28104387,Charming Boston Townhouse,Jamaica Plain,2131,United States,42.288139653635376,-71.11597152832421,Entire home/apt,5,$259.00,96,9,10,10,10,10,10
28108074,https://www.airbnb.com/rooms/28108074,Instaworthy View★Spacious★Large Groups★Close to DT,Roxbury,2119,United States,42.32360731910855,-71.09535394991508,Entire home/apt,16,$350.00,91,9,10,10,10,9,9
28122799,https://www.airbnb.com/rooms/28122799,★Large Retreat 5BR w/3BA★ Close to Everything,Mission Hill,2120,United States,42.33162411959107,-71.11094109959564,Entire home/apt,16,$650.00,95,10,9,10,10,9,10
28125388,https://www.airbnb.com/rooms/28125388,★Bright & Beautiful 5BR w/2BA★Close to Everything,Mission Hill,2120,United States,42.330980477656965,-71.10965132368759,Entire home/apt,10,$650.00,95,10,9,10,10,10,10
28126102,https://www.airbnb.com/rooms/28126102,★Hidden Gem 6BR w/3.5BA★ Close to Transportation,Jamaica Plain,2130,United States,42.32134857325365,-71.10373300964515,Entire home/apt,16,$400.00,92,10,10,10,10,9,10
28126603,https://www.airbnb.com/rooms/28126603,★Sunlit & Spacious 3BR w/2BA★ Close to T,Jamaica Plain,2130,United States,42.32276047490749,-71.10279484647234,Entire home/apt,9,$400.00,91,9,9,10,10,8,9
28127312,https://www.airbnb.com/rooms/28127312,Boston Seaport Water View Apartment,South Boston Waterfront,2210,United States,42.34828063967083,-71.03888875990758,Entire home/apt,2,$200.00,87,9,9,10,10,10,8
28136602,https://www.airbnb.com/rooms/28136602,Beautiful townhouse available sept 1,Mission Hill,2120,United States,42.335338434308966,-71.10139432881029,Entire home/apt,8,$380.00,50,7,7,9,7,9,5
28144790,https://www.airbnb.com/rooms/28144790,Charming South End studio in Perfect Location,South End,2118,United States,42.34193527704089,-71.08148291213033,Entire home/apt,2,$300.00,60,10,6,6,4,10,4
28145109,https://www.airbnb.com/rooms/28145109,Cutest Furnished 1BR Apartment in Perfect Location,South End,2118,United States,42.34048125692243,-71.08130483287951,Entire home/apt,2,$150.00,60,10,6,4,4,10,8
28154477,https://www.airbnb.com/rooms/28154477,Cozy Beacon Hill Apartment on Charles St.,Beacon Hill,2114,United States,42.35833574416779,-71.06913949004905,Entire home/apt,4,$180.00,96,10,10,10,10,10,9
28155151,https://www.airbnb.com/rooms/28155151,Room with bunk beds and a free delicious breakfast,Jamaica Plain,2130,United States,42.32245392612356,-71.10557501204423,Private room,2,$50.00,94,10,10,10,9,10,9
28157015,https://www.airbnb.com/rooms/28157015,Charming Beacon Hill/Downtown Boston Apartment,Beacon Hill,2114,United States,42.358361407903146,-71.06965389343394,Entire home/apt,5,$133.00,95,10,10,10,10,10,9
28157472,https://www.airbnb.com/rooms/28157472,Iconic Beacon Hill / Downtown Boston Apartment,Beacon Hill,2114,United States,42.36029288395913,-71.0655623023461,Entire home/apt,6,$138.00,96,10,10,10,10,10,9
28159710,https://www.airbnb.com/rooms/28159710,"Private, Friendly Room in Chinatown",Chinatown,2111,United States,42.34902902873786,-71.0602093585816,Private room,2,$113.00,90,10,9,10,10,10,9
28161172,https://www.airbnb.com/rooms/28161172,"Room w/ Private Bathroom, Park free, near transit",Hyde Park,2136,United States,42.25085381957499,-71.11705488028565,Private room,2,$55.00,89,10,9,10,10,8,9
28173297,https://www.airbnb.com/rooms/28173297,Angels Nest 2,Hyde Park,2136,United States,42.24173514729817,-71.13875832257595,Private room,1,$35.00,100,9,10,10,10,9,10
28177160,https://www.airbnb.com/rooms/28177160,Posh Boston 1 Bedroom apt + Pool and Gym!,Fenway,2215,United States,42.34468831971376,-71.09771352711594,Entire home/apt,3,$499.00,,,,,,,
28183289,https://www.airbnb.com/rooms/28183289,The Boston Newbury Two Bedroom Suite,Back Bay,2115,United States,42.34929218841097,-71.08535825317327,Entire home/apt,6,$350.00,84,9,10,10,9,10,9
28186205,https://www.airbnb.com/rooms/28186205,Garden Escape (逸园),Hyde Park,2136,United States,42.26570174348088,-71.12681001144284,Entire home/apt,6,$79.00,98,10,10,10,10,9,10
28192502,https://www.airbnb.com/rooms/28192502,"Master Bedroom, His/Her Closets, 1 Fam Home JP/Rox",Roxbury,2119,United States,42.317129965639104,-71.09738083709325,Private room,2,$76.00,84,9,8,10,10,10,10
28201372,https://www.airbnb.com/rooms/28201372,Bright and Cozy Private Bedroom in Jamaica Plain,Jamaica Plain,2130,United States,42.30761766708843,-71.10209162917934,Private room,2,$60.00,100,10,10,10,10,9,9
28202522,https://www.airbnb.com/rooms/28202522,Walk to train Downtown or UMASS BOSTON,Dorchester,2124,United States,42.29174398804583,-71.06643916380223,Private room,1,$40.00,,,,,,,
28205979,https://www.airbnb.com/rooms/28205979,Travel Nurses! South Boston rooms,South Boston,2127,United States,42.333754085696434,-71.0321030084355,Private room,1,$60.00,,,,,,,
28209269,https://www.airbnb.com/rooms/28209269,A Family Affair Hostel style sleeping space,Dorchester,2121,United States,42.2969357067623,-71.08463763352678,Private room,5,$105.00,92,9,9,10,10,9,10
28218323,https://www.airbnb.com/rooms/28218323,Executive Suits in Downtown Boston Unit 4,Chinatown,2111,United States,42.35129759373083,-71.05951392021674,Entire home/apt,4,$249.00,93,10,10,10,9,10,10
28220765,https://www.airbnb.com/rooms/28220765,Gray street 1st floor room 2,South End,2116,United States,42.344383556753186,-71.07222039006888,Private room,2,$90.00,73,9,7,9,9,10,8
28229123,https://www.airbnb.com/rooms/28229123,波士顿近波士顿学院高级公寓,Brighton,2135,United States,42.34459142342454,-71.16807224746748,Entire home/apt,3,$100.00,,,,,,,
28241815,https://www.airbnb.com/rooms/28241815,Luxury - 3 Bed - Next to Prudential #65,Back Bay,2115,United States,42.34408971595582,-71.0837763337222,Entire home/apt,7,$329.00,98,10,10,10,10,10,10
28242815,https://www.airbnb.com/rooms/28242815,Charming 3 Bed Near Hynes convention center #20,Back Bay,2115,United States,42.34565306044152,-71.08562892243829,Entire home/apt,7,$329.00,95,9,10,10,10,10,10
28250834,https://www.airbnb.com/rooms/28250834,Private Bedroom Near Downtown,East Boston,2128,United States,42.37711615957637,-71.03633006497846,Private room,2,$75.00,93,10,10,10,10,10,9
28276984,https://www.airbnb.com/rooms/28276984,Boston House,South End,,United States,42.34215551411511,-71.07165332076517,Private room,1,$250.00,100,10,10,10,10,10,8
28276988,https://www.airbnb.com/rooms/28276988,Stay on a Ship in Boston Harbor Cabin 5. 2 guests,East Boston,2128,United States,42.36536268678038,-71.03316188220121,Private room,2,$129.00,,,,,,,
28280255,https://www.airbnb.com/rooms/28280255,Cozy room in spacious condo 10min to Red Line!,Dorchester,2125,United States,42.318499840141364,-71.05992258439038,Private room,2,$75.00,91,9,9,10,10,10,9
28285481,https://www.airbnb.com/rooms/28285481,Boston Room 1,Dorchester,2121,United States,42.301725946152715,-71.08281408568246,Private room,2,$50.00,97,10,10,9,10,9,10
28286026,https://www.airbnb.com/rooms/28286026,FANTASTIC 1Bed 1 BR South End close to everything!,South End,2118,United States,42.340485857615846,-71.07353319859438,Entire home/apt,5,$230.00,98,10,10,10,10,10,10
28298193,https://www.airbnb.com/rooms/28298193,Luxury Waterfront Apt (North End),North End,2109,United States,42.36682866069938,-71.05296970736005,Entire home/apt,2,$110.00,,,,,,,
28302081,https://www.airbnb.com/rooms/28302081,La Casa Boheme 2,Roxbury,2119,United States,42.31877245126181,-71.08946586722674,Private room,1,$69.00,85,9,8,10,10,9,9
28304380,https://www.airbnb.com/rooms/28304380,Safari Room,Dorchester,2124,United States,42.28790630554529,-71.06245367453643,Private room,1,$42.00,60,8,4,2,8,6,6
28306371,https://www.airbnb.com/rooms/28306371,Cozy South End - Back Bay - Downtown Apartment,South End,2118,United States,42.33945196480449,-71.07479109221661,Entire home/apt,4,$99.00,99,10,10,10,10,10,10
28307158,https://www.airbnb.com/rooms/28307158,Cute And Cozy place in heart of Allston,Allston,2134,United States,42.35259420359968,-71.12984205542207,Private room,2,$60.00,80,8,9,10,10,9,10
28314968,https://www.airbnb.com/rooms/28314968,Great single room,East Boston,2128,United States,42.38774771592819,-71.00532891287281,Private room,1,$40.00,96,10,9,10,10,10,10
28331694,https://www.airbnb.com/rooms/28331694,Back Bay Condos 1BD/1BA 5,Back Bay,2115,United States,42.34597100687531,-71.08376518643024,Entire home/apt,3,$229.00,50,6,6,7,5,6,6
28332052,https://www.airbnb.com/rooms/28332052,Back Bay Condos 1BD/1BA 7,Back Bay,2115,United States,42.34479499804315,-71.0852600291208,Entire home/apt,3,$229.00,87,9,9,8,9,10,9
28332361,https://www.airbnb.com/rooms/28332361,One bedroom on Newbury Street!,Back Bay,2116,United States,42.34967548647848,-71.08202153854097,Entire home/apt,4,$200.00,100,10,10,10,10,10,8
28332381,https://www.airbnb.com/rooms/28332381,Back Bay Condos 1BD/1BA 6,Back Bay,2115,United States,42.34456450434757,-71.08499352110255,Entire home/apt,3,$229.00,90,10,10,9,9,10,10
28337171,https://www.airbnb.com/rooms/28337171,Copley Condos 1BD 2,Back Bay,2116,United States,42.34676382727274,-71.07863034112135,Entire home/apt,3,$239.00,100,10,10,9,9,10,10
28337464,https://www.airbnb.com/rooms/28337464,Copley Condos 1BD 3,Back Bay,2116,United States,42.34706747641294,-71.07987577717326,Entire home/apt,3,$239.00,73,7,7,7,7,9,7
28340540,https://www.airbnb.com/rooms/28340540,Abigayle's Bed and Breakfast M263K3,Fenway,2215,United States,42.3504139501917,-71.09528186834729,Private room,2,$175.00,96,10,10,10,10,10,8
28341833,https://www.airbnb.com/rooms/28341833,Comfy Spacious Room Near Harvard BS,Allston,2134,United States,42.36251269185382,-71.13094029605215,Private room,1,$60.00,98,10,10,10,10,10,10
28343836,https://www.airbnb.com/rooms/28343836,Private Bedroom in Updated Southie Condo,South Boston,2127,United States,42.333841987626585,-71.03118944100018,Private room,1,$90.00,100,10,10,10,10,10,10
28343940,https://www.airbnb.com/rooms/28343940,*MODERN & CONVENIENT* Master Suite,East Boston,2128,United States,42.37684917549884,-71.03364155089541,Private room,2,$62.00,98,10,10,10,10,10,10
28346189,https://www.airbnb.com/rooms/28346189,NEW & Spacious 5 Bed 2 Bath near Downtown Boston,South Boston,2127,United States,42.3369577510316,-71.04683904586774,Entire home/apt,14,$379.00,,,,,,,
28347870,https://www.airbnb.com/rooms/28347870,Boston Home with a view of park 204,Roxbury,2121,United States,42.317414169766856,-71.091520215148,Private room,2,$31.00,87,9,9,8,9,7,9
28347934,https://www.airbnb.com/rooms/28347934,Bedroom 201 for short stay,Roxbury,2121,United States,42.31603518932343,-71.09133383607565,Private room,3,$31.00,100,10,10,6,10,10,10
28358098,https://www.airbnb.com/rooms/28358098,Best Location Boston Brown Stone,Back Bay,,United States,42.34676529722648,-71.08550080867057,Shared room,2,$70.00,97,9,9,10,10,10,10
28358942,https://www.airbnb.com/rooms/28358942,Room G: Big Old Home in Dorchester,Dorchester,2124,United States,42.286025512557856,-71.08524250743,Private room,1,$30.00,90,9,7,10,9,7,8
28360335,https://www.airbnb.com/rooms/28360335,"Bright + Open Back Bay 1BR w/ Gym, near the Common by Blueground",Downtown,2116,United States,42.350996887422795,-71.0683587957617,Entire home/apt,2,$224.00,,,,,,,
28361213,https://www.airbnb.com/rooms/28361213,Boston Room 2,Dorchester,2121,United States,42.30177467221456,-71.08292274912878,Private room,2,$50.00,98,10,10,10,10,8,10
28361469,https://www.airbnb.com/rooms/28361469,Boston Room 3,Dorchester,2121,United States,42.30215851667697,-71.0832329625788,Private room,2,$50.00,95,10,10,9,10,9,10
28361786,https://www.airbnb.com/rooms/28361786,Boston Room 4,Dorchester,2121,United States,42.303514061139374,-71.08285181735093,Private room,2,$50.00,96,10,10,10,10,8,9
28362917,https://www.airbnb.com/rooms/28362917,New Bathroom and New Floors! One Bedroom North End,North End,2113,United States,42.36369366409176,-71.05324890837349,Entire home/apt,3,$187.00,87,9,9,9,10,10,9
28364193,https://www.airbnb.com/rooms/28364193,Cosy and quaint apartment in lovely Beacon Hill,Downtown,2108,United States,42.35815755072191,-71.06074791825056,Entire home/apt,7,$350.00,100,10,10,10,10,10,9
